date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2017/1/6 22:00,-2.681517407,-2.542689293,1.699999983,44.46083864,-0.019995419
2017/1/6 23:00,-3.47773689,-3.198292434,0.685,43.22158623,-0.019792532
2017/1/7 0:00,-3.525452693,-3.286575258,0.424166671,41.93870544,-0.019594551
2017/1/7 1:00,-2.259945253,-2.182649026,1.594999984,41.98176225,-0.019827172
2017/1/7 2:00,-2.511475881,-2.446459353,0.936388885,41.92822552,-0.019781322
2017/1/7 3:00,-1.87221845,-1.824730406,0.955277788,41.72348404,-0.019749732
2017/1/7 4:00,-1.518831323,-1.434316506,1.100000004,41.92430242,-0.019824725
2017/1/7 5:00,-1.434514736,-1.367209092,0.98666666,41.8126351,-0.019817006
2017/1/7 6:00,26.88485287,22.36407367,0.719166671,42.24517536,0.381284518
2017/1/7 7:00,119.7232736,106.610267,0.780833324,44.63482602,2.169827183
2017/1/7 8:00,358.5663973,296.1895561,1.174444422,50.10399691,6.815688551
2017/1/7 9:00,682.1314291,591.817131,1.547222232,60.22942829,12.52390917
2017/1/7 10:00,860.9561666,789.3605092,1.752777785,67.3503329,15.75867224
2017/1/7 11:00,917.1959292,865.7835426,2.218888879,69.30791315,16.64909252
2017/1/7 12:00,1006.04808,973.925832,2.478055567,72.00274658,18.56963944
2017/1/7 13:00,1068.224915,1043.467534,2.530555546,74.82709694,18.94253898
2017/1/7 14:00,971.16686,943.2606405,2.456944456,72.31068103,17.98727369
2017/1/7 15:00,884.8724976,856.6783549,2.278611099,70.8462251,15.64223409
2017/1/7 16:00,360.6184909,351.3434575,2.160000016,58.96190707,6.471540849
2017/1/7 17:00,155.1766917,144.6093298,3.709444424,48.07802773,2.825372517
2017/1/7 18:00,104.1182127,94.82937814,2.936666678,47.41199684,1.754299005
2017/1/7 19:00,9.202997242,8.112859697,1.731944437,45.31012217,0.101439049
2017/1/7 20:00,-2.121413171,-1.994165142,1.635,44.42027791,-0.020452878
2017/1/7 21:00,-1.831774612,-1.756972601,2.468055576,44.33588282,-0.020259197
2017/1/7 22:00,-1.647640636,-1.503992458,4.169722239,43.42917029,-0.020143851
2017/1/7 23:00,-1.648931484,-1.573588023,2.750555565,42.80056731,-0.020018125
2017/1/8 0:00,-3.074883382,-2.459006647,1.323333323,42.07313156,-0.019798484
2017/1/8 1:00,-1.44374311,-1.386400223,1.574444443,42.29097748,-0.01994206
2017/1/8 2:00,-1.625204504,-1.569169869,1.471944422,42.00666205,-0.019880213
2017/1/8 3:00,-1.632698377,-1.574680746,1.69861113,41.71288427,-0.019846268
2017/1/8 4:00,-1.77767399,-1.743786722,1.671111097,41.40110524,-0.019875636
2017/1/8 5:00,-2.249169529,-2.184898327,1.386666656,40.88646443,-0.019936685
